Sensor type	Sensor SN	Board SN	Averaging	Ch. A Mode	Ch. A Gain	Ch. B Mode	Ch. B Gain			
11/6/2024 4:29:26 PM	298.300	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:27 PM	298.900	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:28 PM	298.600	0.030	-0.722000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:29 PM	299.200	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:30 PM	299.300	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:31 PM	299.900	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:32 PM	298.800	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:33 PM	299.300	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:34 PM	299.600	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:35 PM	300.100	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:36 PM	300.100	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.2	22
11/6/2024 4:29:37 PM	300.100	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:38 PM	299.400	0.030	-0.724000	-0.332000	0	0	0	0.0	-0.2	22
11/6/2024 4:29:39 PM	299.100	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:40 PM	299.100	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:41 PM	298.900	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:42 PM	298.400	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:43 PM	299.300	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.2	22
11/6/2024 4:29:44 PM	299.200	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:45 PM	300.300	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:46 PM	300.200	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:47 PM	299.800	0.030	-0.725000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:48 PM	298.700	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:49 PM	298.600	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:50 PM	299.300	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:51 PM	299.200	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:52 PM	299.100	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:53 PM	299.900	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:54 PM	299.700	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:55 PM	298.300	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:56 PM	299.000	0.030	-0.723000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:57 PM	299.000	0.030	-0.723000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:58 PM	299.100	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:29:59 PM	298.900	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:00 PM	299.300	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:01 PM	298.700	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:02 PM	298.400	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:03 PM	299.000	0.030	-0.723000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:04 PM	298.500	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.2	22
11/6/2024 4:30:05 PM	298.500	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:06 PM	298.200	0.030	-0.721000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:07 PM	298.300	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.2	22
11/6/2024 4:30:08 PM	298.500	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:09 PM	298.800	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:10 PM	298.300	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:11 PM	299.400	0.030	-0.724000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:12 PM	298.900	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:13 PM	299.400	0.030	-0.724000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:14 PM	298.900	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:15 PM	299.400	0.030	-0.724000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:16 PM	298.300	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:17 PM	299.100	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.2	22
11/6/2024 4:30:18 PM	299.700	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:19 PM	300.100	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:20 PM	300.300	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:21 PM	300.800	0.030	-0.727000	-0.336000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:22 PM	300.200	0.030	-0.726000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:23 PM	300.500	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:24 PM	300.600	0.030	-0.727000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:25 PM	300.700	0.030	-0.727000	-0.336000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:26 PM	300.300	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:27 PM	300.600	0.030	-0.727000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:28 PM	300.700	0.030	-0.727000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:29 PM	299.800	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.2	22
11/6/2024 4:30:30 PM	300.500	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:31 PM	300.600	0.030	-0.727000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:32 PM	298.400	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:33 PM	299.600	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:34 PM	299.500	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:35 PM	299.700	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:36 PM	299.500	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:37 PM	299.300	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:38 PM	299.200	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:39 PM	299.100	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:40 PM	299.900	0.030	-0.725000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:41 PM	300.300	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:42 PM	299.700	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.2	22
11/6/2024 4:30:43 PM	299.900	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:44 PM	300.100	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:45 PM	299.900	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:46 PM	300.100	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:47 PM	299.900	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:48 PM	300.100	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:49 PM	300.500	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:50 PM	300.200	0.030	-0.726000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:51 PM	300.400	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:52 PM	300.500	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:53 PM	300.700	0.030	-0.727000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:54 PM	300.200	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:55 PM	300.200	0.030	-0.726000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:56 PM	300.600	0.030	-0.727000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:57 PM	299.900	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:30:58 PM	300.200	0.030	-0.726000	-0.334000	0	0	0	0.0	-0.2	22
11/6/2024 4:30:59 PM	299.500	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:00 PM	300.300	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.2	22
11/6/2024 4:31:01 PM	300.000	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:02 PM	299.100	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:03 PM	298.000	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:04 PM	298.300	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:05 PM	299.400	0.030	-0.724000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:06 PM	298.500	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:07 PM	299.300	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:08 PM	299.800	0.030	-0.725000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:09 PM	300.100	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:10 PM	299.900	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:11 PM	300.000	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:12 PM	300.000	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:13 PM	299.600	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:14 PM	300.000	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:15 PM	299.200	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:16 PM	299.200	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:17 PM	299.600	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:18 PM	298.900	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.2	22
11/6/2024 4:31:19 PM	299.500	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:20 PM	300.000	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.2	22
11/6/2024 4:31:21 PM	300.400	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:22 PM	299.800	0.030	-0.725000	-0.333000	0	0	0	0.0	-0.2	22
11/6/2024 4:31:23 PM	300.400	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.2	22
11/6/2024 4:31:24 PM	300.400	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.2	22
11/6/2024 4:31:25 PM	300.600	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:26 PM	300.700	0.030	-0.727000	-0.336000	0	0	0	0.0	-0.2	22
11/6/2024 4:31:27 PM	301.200	0.030	-0.728000	-0.337000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:28 PM	300.400	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:29 PM	301.600	0.030	-0.729000	-0.338000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:30 PM	300.800	0.030	-0.727000	-0.336000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:31 PM	300.900	0.030	-0.727000	-0.336000	0	0	0	0.0	-0.2	22
11/6/2024 4:31:32 PM	301.200	0.030	-0.728000	-0.337000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:33 PM	301.700	0.030	-0.729000	-0.338000	0	0	0	0.0	-0.2	22
11/6/2024 4:31:34 PM	301.300	0.030	-0.728000	-0.337000	0	0	0	0.0	-0.2	22
11/6/2024 4:31:35 PM	301.200	0.030	-0.728000	-0.337000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:36 PM	301.400	0.030	-0.729000	-0.337000	0	0	0	0.0	-0.2	22
11/6/2024 4:31:37 PM	300.400	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:38 PM	300.000	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:39 PM	299.200	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:40 PM	299.900	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:41 PM	300.300	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.2	22
11/6/2024 4:31:42 PM	300.600	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.2	22
11/6/2024 4:31:43 PM	300.300	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:44 PM	299.100	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:45 PM	300.200	0.030	-0.726000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:46 PM	300.300	0.030	-0.726000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:47 PM	299.800	0.030	-0.725000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:48 PM	299.400	0.030	-0.724000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:49 PM	299.300	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:50 PM	299.300	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:51 PM	298.400	0.030	-0.721000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:52 PM	299.000	0.030	-0.723000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:53 PM	299.200	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.2	22
11/6/2024 4:31:54 PM	299.100	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:55 PM	299.200	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:56 PM	299.200	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.2	22
11/6/2024 4:31:57 PM	300.000	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:31:58 PM	299.800	0.030	-0.725000	-0.333000	0	0	0	0.0	-0.2	22
11/6/2024 4:31:59 PM	300.400	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:00 PM	299.800	0.030	-0.725000	-0.333000	0	0	0	0.0	-0.2	22
11/6/2024 4:32:01 PM	301.200	0.030	-0.728000	-0.337000	0	0	0	0.0	-0.2	22
11/6/2024 4:32:02 PM	301.700	0.030	-0.729000	-0.338000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:03 PM	301.100	0.030	-0.728000	-0.336000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:04 PM	299.700	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:05 PM	299.500	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.2	22
11/6/2024 4:32:06 PM	300.500	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:07 PM	299.900	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:08 PM	299.800	0.030	-0.725000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:09 PM	299.600	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:10 PM	299.700	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:11 PM	299.700	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.2	22
11/6/2024 4:32:12 PM	299.600	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:13 PM	299.900	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:14 PM	299.800	0.030	-0.725000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:15 PM	300.500	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.2	22
11/6/2024 4:32:16 PM	299.300	0.030	-0.723000	-0.332000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:17 PM	300.100	0.030	-0.725000	-0.334000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:18 PM	300.300	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:19 PM	301.600	0.030	-0.729000	-0.338000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:20 PM	301.700	0.030	-0.729000	-0.338000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:21 PM	301.200	0.030	-0.728000	-0.337000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:22 PM	300.500	0.030	-0.726000	-0.335000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:23 PM	301.800	0.030	-0.729000	-0.338000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:24 PM	301.500	0.030	-0.729000	-0.337000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:25 PM	302.200	0.030	-0.730000	-0.339000	0	0	0	0.0	-0.2	22
11/6/2024 4:32:26 PM	301.400	0.030	-0.728000	-0.337000	0	0	0	0.0	-0.2	22
11/6/2024 4:32:27 PM	301.700	0.030	-0.729000	-0.338000	0	0	0	0.0	-0.2	22
11/6/2024 4:32:28 PM	301.700	0.030	-0.729000	-0.338000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:29 PM	302.000	0.030	-0.730000	-0.339000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:30 PM	302.200	0.030	-0.730000	-0.339000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:31 PM	302.100	0.030	-0.730000	-0.339000	0	0	0	0.0	-0.2	22
11/6/2024 4:32:32 PM	301.700	0.030	-0.729000	-0.338000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:33 PM	303.100	0.030	-0.733000	-0.341000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:34 PM	302.300	0.030	-0.731000	-0.339000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:35 PM	302.100	0.030	-0.730000	-0.339000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:36 PM	301.400	0.030	-0.728000	-0.337000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:37 PM	302.200	0.030	-0.730000	-0.339000	0	0	0	0.0	-0.2	22
11/6/2024 4:32:38 PM	301.200	0.030	-0.728000	-0.337000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:39 PM	301.500	0.030	-0.729000	-0.338000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:40 PM	301.900	0.030	-0.730000	-0.338000	0	0	0	0.0	-0.2	22
11/6/2024 4:32:41 PM	302.000	0.030	-0.730000	-0.339000	0	0	0	0.0	-0.2	22
11/6/2024 4:32:42 PM	302.000	0.030	-0.730000	-0.339000	0	0	0	0.0	-0.2	22
11/6/2024 4:32:43 PM	301.000	0.030	-0.727000	-0.336000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:44 PM	300.800	0.030	-0.727000	-0.336000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:45 PM	301.500	0.030	-0.729000	-0.337000	0	0	0	0.0	-0.2	22
11/6/2024 4:32:46 PM	301.000	0.030	-0.727000	-0.336000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:47 PM	400.500	0.040	-0.968000	-0.577000	0	0	0	0.0	-0.2	22
11/6/2024 4:32:48 PM	295.400	0.030	-0.714000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:49 PM	269.500	0.027	-0.651000	-0.260000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:50 PM	272.500	0.027	-0.659000	-0.267000	0	0	0	0.0	-0.2	22
11/6/2024 4:32:51 PM	301.200	0.030	-0.728000	-0.337000	0	0	0	0.0	-0.2	22
11/6/2024 4:32:52 PM	295.600	0.030	-0.714000	-0.323000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:53 PM	296.900	0.030	-0.718000	-0.326000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:54 PM	297.900	0.030	-0.720000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:55 PM	298.100	0.030	-0.721000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:56 PM	297.300	0.030	-0.719000	-0.327000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:57 PM	298.100	0.030	-0.721000	-0.329000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:58 PM	298.600	0.030	-0.722000	-0.330000	0	0	0	0.0	-0.1	22
11/6/2024 4:32:59 PM	298.700	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:33:00 PM	298.900	0.030	-0.722000	-0.331000	0	0	0	0.0	-0.1	22
11/6/2024 4:33:01 PM	299.500	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.2	22
11/6/2024 4:33:02 PM	299.700	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:33:03 PM	299.600	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:33:04 PM	299.600	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:33:05 PM	299.500	0.030	-0.724000	-0.333000	0	0	0	0.0	-0.1	22
11/6/2024 4:33:06 PM	299.400	0.030	-0.724000	-0.332000	0	0	0	0.0	-0.2	22
11/6/2024 4:33:07 PM	300.200	0.030	-0.726000	-0.334000	0	0	0	0.0	-0.1	22
